# YTID,start_seconds,end_seconds,event_label
GahkEwdK3TE,90.0,100.0,['Fireworks']
Gavpgq1WWh4,110.0,120.0,['Church_bell']
Gb-szBY5EN4,0.0,10.0,['Scratching_(performance technique)']
Gb2QStUM08I,20.0,30.0,['Camera']
GbWXPi86mtw,40.0,50.0,['Church_bell']
Gb_Zx7Nnm8A,150.0,160.0,['Bark']
Gc-0DqLB9Rw,150.0,160.0,['Cheering']
GceJM7ChvmA,100.0,110.0,['Bark']
Gcv9_zenslQ,180.0,190.0,['Cheering']
GcyDzJof244,60.0,70.0,['Cheering']
Gd-9W3GqvAA,120.0,130.0,['Scratching_(performance technique)']
GdvzrQBMCzw,0.0,10.0,['Bark']
Gdw9ldutgjo,180.0,190.0,['Cheering']
GeUo3Zy_aNw,7.0,17.0,['Fireworks']
GeiFfuWWC7o,0.0,10.0,['Scratching_(performance technique)']
Ges6-4ceFMQ,40.0,50.0,['Cheering']
Gf2p25uOSb4,30.0,40.0,['Scratching_(performance technique)']
GfNRBiPX12Q,330.0,340.0,['Cheering']
GfT8_azukJs,80.0,90.0,['Cheering']
GfbE35HVJuQ,13.0,23.0,['Fireworks']
GfcQeSO8NKs,0.0,10.0,['Shatter']
Gfj7-4dTg4c,120.0,130.0,['Cheering']
Gg5efksw4N8,80.0,90.0,['Fireworks']
GgEBk9h3cdI,290.0,300.0,['Cheering']
GgOM5tz0Ih8,100.0,110.0,['Cheering']
GgRdxyRr8LM,10.0,20.0,['Bark']
GgapMUN222Q,90.0,100.0,['Cough']
Ggv1_k2cxDc,30.0,40.0,['Fireworks']
Ggw7DN_YWVE,40.0,50.0,['Fireworks']
Gh3nxYT-OR0,330.0,340.0,['Scratching_(performance technique)']
Gh5JHlUsAr0,400.0,410.0,['Fireworks']
GhELETWJrps,30.0,40.0,['Cheering']
GhYISarvXKA,60.0,70.0,['Cheering']
GhZLkXikfhg,30.0,40.0,['Cheering']
Ghkjr_CYOQA,30.0,40.0,['Meow']
Ghl_PHANdK0,10.0,20.0,['Fireworks']
Ghufed_hgX0,150.0,160.0,['Fireworks']
GicrkHqO8mI,160.0,170.0,['Scratching_(performance technique)']
GicyuhoYuB8,10.0,20.0,['Bark']
GihlVm6jC1g,20.0,30.0,['Bark']
Gj2D6CpuAls,30.0,40.0,['Scratching_(performance technique)']
Gj4PyCSh8BA,380.0,390.0,['Church_bell']
GjarnW5jiCY,30.0,40.0,['Cheering']
Gjk7H4JLso8,30.0,40.0,['Cheering']
Gk3rj5w34Lo,390.0,400.0,['Scratching_(performance technique)']
Gk7SshHndEw,0.0,10.0,['Cough']
GkA7s3i0uH8,28.0,38.0,['Bark']
GkJm1GDcjBY,20.0,30.0,['Bark']
GkjOxHet1HM,150.0,160.0,['Fireworks']
GknAey5RFTg,370.0,380.0,['Cheering']
GkrEpjR_r8U,20.0,30.0,['Scratching_(performance technique)']
GlWOFoaZNnc,150.0,160.0,['Scratching_(performance technique)']
GlWTQflG6kE,10.0,20.0,['Fireworks']
GlcfCCWBN30,10.0,20.0,['Fireworks']
GlsbWeh0UhA,0.0,10.0,['Shout']
GmA0mxDTV7Q,150.0,160.0,['Fireworks']
GmVsiJTsEEs,30.0,40.0,['Cheering']
GmcgVg8juW8,10.0,20.0,['Church_bell']
GmetnCLxFHE,40.0,50.0,['Bark']
Go-hfL-ZCfg,200.0,210.0,['Shout']
Go6WVvzaL1g,70.0,80.0,['Scratching_(performance technique)']
GoUKq3Krbhw,430.0,440.0,['Fireworks']
Gor0hFplM-U,70.0,80.0,['Bark']
GourKfIfMTc,90.0,100.0,['Cheering']
GpA1KTkhZcM,40.0,50.0,['Bark']
GpJ7YlYEN7Y,80.0,90.0,['Scratching_(performance technique)']
GpOWNfCHS_M,40.0,50.0,['Cheering']
GpeXVddUn-w,30.0,40.0,['Meow']
Gq-msIZq0KM,120.0,130.0,['Scratching_(performance technique)']
Gq31Ghrm_Lk,50.0,60.0,['Scratching_(performance technique)']
Gq76UIt3at0,100.0,110.0,['Bark']
GqOn_IbU908,30.0,40.0,['Meow']
GqTOjYJG25Q,20.0,30.0,['Burping_and_eructation']
GqTzDRA0ReI,70.0,80.0,['Bark']
Gqo_e4YzTHg,10.0,20.0,['Fireworks']
Gqtc7WTgmMg,30.0,40.0,['Fireworks']
GqxJDLYqCEk,260.0,270.0,['Cheering']
Gr6E7pRVS6I,0.0,10.0,['Bark']
GrYUn7bBaIQ,30.0,40.0,['Bark']
GrdSKPO8dQE,30.0,40.0,['Bark']
GrlrLG38bjU,40.0,50.0,['Bark']
GroL10582Eg,110.0,120.0,['Cheering']
GsVNMUBXjMY,30.0,40.0,['Cheering']
GsYGoGAympo,40.0,50.0,['Cheering']
Gt1DQkzcDCk,90.0,100.0,['Scratching_(performance technique)']
GtFCHrFV9T8,220.0,230.0,['Scratching_(performance technique)']
Gt_lV1bjcTo,10.0,20.0,['Scratching_(performance technique)']
GtdqYYTuvqE,10.0,20.0,['Shout']
Gu8mwWc_yO8,220.0,230.0,['Cheering']
GuMBpWvQBww,230.0,240.0,['Burping_and_eructation']
Gv48mfKVTGA,10.0,20.0,['Doorbell']
Gw-IMXXh3V0,0.0,10.0,['Fireworks']
Gw0b00pWm8s,30.0,40.0,['Meow']
Gw6eJqP9y6w,190.0,200.0,['Cheering']
GwnOMPxw-PM,30.0,40.0,['Scratching_(performance technique)']
Gx1wfTlFui8,0.0,10.0,['Bark']
GxkZBjj4h_4,110.0,120.0,['Cheering']
GyFVgICtxvE,330.0,340.0,['Fireworks']
GyOnjzp20OA,10.0,20.0,['Shout']
GyadcmaFCTw,190.0,200.0,['Fireworks']
GydERe_ipfg,80.0,90.0,['Scratching_(performance technique)']
GygVxO9tfA8,60.0,70.0,['Shout']
GzM_heMquDY,560.0,570.0,['Meow']
GzN_gQyCOms,430.0,440.0,['Shout']
GzPAJ3s3Qgg,30.0,40.0,['Cheering']
GzS6CWahKqI,21.0,31.0,['Meow']
GzdmC_MiIyg,10.0,20.0,['Cough']
GziKt-tXatU,10.0,20.0,['Cough']
H-2Vvouw9VI,80.0,90.0,['Cheering']
H-vKvvhul2s,0.0,10.0,['Bark']
H09QHv2cOVQ,200.0,210.0,['Shatter']
H0A_zfub8PM,80.0,90.0,['Cheering']
H0Je4ol0zls,0.0,10.0,['Fireworks']
H12d4ubmd4s,70.0,80.0,['Cheering']
H1SXMSJ66oQ,110.0,120.0,['Fireworks']
H1XOhChT6FQ,20.0,30.0,['Fireworks']
H1h1k3C-RX0,410.0,420.0,['Scratching_(performance technique)']
H243yVN8gK4,170.0,180.0,['Scratching_(performance technique)']
H2CL0f--dEk,50.0,60.0,['Shout']
H2DWwpGB2Os,30.0,40.0,['Scratching_(performance technique)']
H2Jv2fCjWKg,20.0,30.0,['Fireworks']
H2VE04-WCys,60.0,70.0,['Scratching_(performance technique)']
H34RtCtNvmk,10.0,20.0,['Shout']
H3TU5lVL4yg,270.0,280.0,['Cheering']
H3g8AK7cmfA,200.0,210.0,['Fireworks']
H42Sh2wSPEM,70.0,80.0,['Scratching_(performance technique)']
H4u1o4TsgcQ,0.0,10.0,['Bark']
H506bKP1Jgs,60.0,70.0,['Shout']
H51dB6o1zjo,70.0,80.0,['Cheering']
H55QmVy_gBU,70.0,80.0,['Meow']
H55RTQdD1TI,130.0,140.0,['Scratching_(performance technique)']
H5Kjn5n6iV4,0.0,10.0,['Cheering']
H5RpWBb8NIs,160.0,170.0,['Scratching_(performance technique)']
H5y45-KPQaM,50.0,60.0,['Burping_and_eructation']
H647HFPjuLE,30.0,40.0,['Cheering']
H6JemF88PJc,90.0,100.0,['Cheering']
H6QB-0MM01g,80.0,90.0,['Cheering']
H6VhZHJYgoc,220.0,230.0,['Bark']
H6dwenCqdq4,280.0,290.0,['Cough']
H6eAX2idFWQ,140.0,150.0,['Scratching_(performance technique)']
H6iOKdOUwVc,140.0,150.0,['Scratching_(performance technique)']
H6itRd_PkPw,0.0,10.0,['Bark']
H6rQyRxLBrY,460.0,470.0,['Meow']
H6xfwBVAk8k,10.0,20.0,['Fireworks']
H7HC4CYZxUs,180.0,190.0,['Church_bell']
H7V96qPFZ3g,40.0,50.0,['Bark']
H7fYRaeAJ8g,150.0,160.0,['Cheering']
H7h37j9fiBc,40.0,50.0,['Cough']
H8Nv6plK7Ds,20.0,30.0,['Burping_and_eructation']
H8hxCMOAy0c,40.0,50.0,['Cheering']
H9Skr-fBFjE,30.0,40.0,['Cheering']
H9abT3uNyO8,80.0,90.0,['Scratching_(performance technique)']
H9fdW3cRBoo,18.0,28.0,['Bark']
H9q47lUSmiQ,30.0,40.0,['Cheering']
HA9lBiazsf4,27.0,37.0,['Bark']
HA9yvpvCI7o,30.0,40.0,['Bark']
HAHF9KtVqGY,0.0,10.0,['Fireworks']
HAJ_uf3kIyw,30.0,40.0,['Bark']
HAMxM8nOPeY,90.0,100.0,['Cheering']
HArtRvcGDwk,120.0,130.0,['Scratching_(performance technique)']
HBMkbXdzR3o,30.0,40.0,['Meow']
HBh1Kse3lUU,190.0,200.0,['Church_bell']
HC3xwEBBcIk,200.0,210.0,['Cheering']
HC9QKNElhjc,30.0,40.0,['Bark']
HCAJnf5U7jE,80.0,90.0,['Scratching_(performance technique)']
HDHSG4SWkvQ,10.0,20.0,['Fireworks']
HDSl7Wn_X_I,110.0,120.0,['Cheering']
HDnAnKOZerI,190.0,200.0,['Bark']
HDr1JIP5bJI,160.0,170.0,['Cheering']
HDxAjzoWIVg,20.0,30.0,['Shout']
HE6-xn3yROY,90.0,100.0,['Church_bell']
HEKKh5yZ1s8,200.0,210.0,['Cough']
HEMaRRB2c_M,540.0,550.0,['Fireworks']
HEwMOvRapuM,30.0,40.0,['Meow']
HEwkex4K6hc,0.0,10.0,['Bark']
HFSlpFhCXxg,0.0,8.0,['Bark']
HFThd5POQ8M,0.0,10.0,['Cough']
HFVIKa0XcPg,30.0,40.0,['Church_bell']
HFjiDWIwBkA,350.0,360.0,['Shatter']
HFqj77fcTBc,150.0,160.0,['Bark']
HFtruUgA0eU,10.0,20.0,['Bark']
HG594BCWfSc,0.0,10.0,['Cough']
HGTJCZJcswo,10.0,20.0,['Cheering']
HGmbN4Ha6yM,220.0,230.0,['Fireworks']
HHFe5ZI71jg,380.0,390.0,['Scratching_(performance technique)']
HIK_vED7VQg,30.0,40.0,['Scratching_(performance technique)']
HINPax1FqIU,580.0,590.0,['Cheering']
HIPb_c1_Ahs,10.0,20.0,['Scratching_(performance technique)']
HIa5nnZnd1k,210.0,220.0,['Fireworks']
HIdLXBn-Py0,0.0,4.0,['Meow']
HInFdzOq45U,0.0,10.0,['Church_bell']
HIqJwH6AD9k,80.0,90.0,['Cough']
HJOebdj_NNc,30.0,40.0,['Bark']
HJZagk51mPM,30.0,40.0,['Cheering']
HJeL0HEO8R8,0.0,10.0,['Bark']
HJewx3SJNKU,150.0,160.0,['Scratching_(performance technique)']
HJtcPeZBJJg,130.0,140.0,['Bark']
HJxeh3jvPEg,0.0,10.0,['Fireworks']
HKNsjAJaCec,70.0,80.0,['Fireworks']
HKTZ-GafNPg,10.0,20.0,['Cough']
HKw0O6Rnhe8,10.0,20.0,['Burping_and_eructation']
HL8bTSOxp0U,110.0,120.0,['Fireworks']
HLP6gVcuUt0,30.0,40.0,['Fireworks']
HLg2gPw048U,180.0,190.0,['Shout']
HLvVyfCFyzY,60.0,70.0,['Bark']
HMHyCsquykQ,220.0,230.0,['Scratching_(performance technique)']
HMgTLxHOq7s,100.0,110.0,['Cheering']
HMyhL2PK-Ps,310.0,320.0,['Fireworks']
HN2jXwoTw9c,180.0,190.0,['Scratching_(performance technique)']
HNLr8xIkI9g,10.0,20.0,['Fireworks']
HNVGCKtocdA,420.0,430.0,['Shout']
HNXBtJVRkCs,130.0,140.0,['Cheering']
HO5xMRlFD_E,370.0,380.0,['Church_bell']
HO8W1_dVXSA,100.0,110.0,['Fireworks']
HOI0ZaKLAMM,30.0,40.0,['Fireworks']
HOJ936bbVe8,90.0,100.0,['Bark']
HOtNie2m4I4,150.0,160.0,['Shout']
HP0HOvj4mi8,100.0,110.0,['Scratching_(performance technique)']
HPM2Nl7WGbY,20.0,30.0,['Church_bell']
HPNAIY5ocHE,0.0,10.0,['Cheering']
HPRlS_mpc9A,0.0,9.0,['Meow']
HPT1VH0AJYg,10.0,20.0,['Scratching_(performance technique)']
HPlZad0CdvU,110.0,120.0,['Cheering']
HPm0nps9XUI,20.0,30.0,['Fireworks']
HQCmZj-aLIk,100.0,110.0,['Cheering']
HQKTj__tOVg,20.0,30.0,['Fireworks']
HQY-ExQg5YE,10.0,20.0,['Cheering']
HQzSDDJ3xDo,20.0,30.0,['Fireworks']
HR0GPPK6AKk,0.0,6.0,['Burping_and_eructation']
HRKJ72Pbx1s,160.0,170.0,['Cheering']
HRkpM_BFXZs,140.0,150.0,['Burping_and_eructation']
HSZYW4W-te0,360.0,370.0,['Burping_and_eructation']
HSfs4TziUag,110.0,120.0,['Cheering']
HSqWK8TFuAU,230.0,240.0,"['Cheering', 'Shout']"
HSwmychcSJ8,230.0,240.0,['Fireworks']
HT2KCBOw_uo,250.0,260.0,['Cheering']
HTcineQ_Ieo,80.0,90.0,['Fireworks']
HU8XopOdObY,100.0,110.0,['Scratching_(performance technique)']
HUeSqoRLAPo,10.0,20.0,['Burping_and_eructation']
HUp72XbuEA4,50.0,60.0,['Shout']
HV346cLZxpA,30.0,40.0,['Bark']
HVQUWc3z-fg,80.0,90.0,['Shout']
HVs3HCtsjdc,30.0,40.0,['Scratching_(performance technique)']
HWNcXMAUp6s,140.0,150.0,['Shout']
HXEao8P4q10,430.0,440.0,['Fireworks']
HXyOl1L10ls,50.0,60.0,['Cheering']
HY4ifNIN-10,10.0,20.0,['Church_bell']
HY5e4YwarcE,70.0,80.0,['Cheering']
HYERd4dNIlg,0.0,10.0,['Shatter']
HY_ydY-ko6Q,5.0,15.0,['Meow']
HYlpuTn793s,0.0,10.0,['Fireworks']
HYmjrTzXHSY,10.0,20.0,['Fireworks']
HYoCDv7Ev6s,50.0,60.0,['Scratching_(performance technique)']
HYzKNeEFzMM,10.0,20.0,['Bark']
HZ-BwxgrS6o,0.0,10.0,['Cheering']
HZ9O6sc7cLA,180.0,190.0,['Bark']
HZlKKLKqiS4,0.0,10.0,['Shout']
H_bgPn81rww,10.0,20.0,['Bark']
H_m-Il5gpAs,30.0,40.0,['Meow']
H_rWLZ4DNQU,30.0,40.0,['Cheering']
Hb6Uv7qAH7A,520.0,530.0,['Fireworks']
Hbb2GCEicGs,20.0,30.0,['Cheering']
Hbbfhs4R31c,30.0,40.0,['Bark']
HbicSwEmJmA,21.0,31.0,['Meow']
HcJqL3zuLQM,240.0,250.0,['Cheering']
HcpoyZqyjpU,0.0,10.0,['Cheering']
HctfnbejBoc,410.0,420.0,['Cheering']
Hd7it4C5n40,6.0,16.0,['Scratching_(performance technique)']
HdOeLKqorQU,50.0,60.0,['Bark']
HdPSebdDxe4,90.0,100.0,['Burping_and_eructation']
HdS81_w9JXo,250.0,260.0,['Cheering']
HddhwL1gVH8,40.0,50.0,['Cheering']
HdiFVoglTZc,50.0,60.0,['Fireworks']
Hdlm_GzSQh4,340.0,350.0,['Cheering']
HdqdKJAWWzM,110.0,120.0,['Fireworks']
Hdu21U_FVs8,20.0,30.0,['Bark']
HeLXU0sydjA,40.0,50.0,['Bark']
HeWu31VyEks,270.0,280.0,['Scratching_(performance technique)']
HeZr6sKmSgM,320.0,330.0,['Church_bell']
HehU5MpshRw,0.0,10.0,['Cheering']
HevEjXsCuNc,300.0,310.0,['Scratching_(performance technique)']
Hf75QQI3gyM,0.0,10.0,['Bark']
HfBGqT5ss-o,60.0,70.0,['Cough']
HfEMv78LVzk,40.0,50.0,['Cheering']
HfExrXwQhhc,280.0,290.0,['Fireworks']
Hg1lOElpLxU,10.0,20.0,['Cheering']
Hg7BvkcJvP0,0.0,10.0,['Bark']
Hg8_Qu23Syw,120.0,130.0,['Burping_and_eructation']
HgCforzKvyQ,90.0,100.0,['Cheering']
HgI405XFT08,0.0,10.0,['Fireworks']
HgPEJDHIj5Q,0.0,10.0,['Fireworks']
HgVGR0sKE4s,0.0,10.0,['Scratching_(performance technique)']
HgmZlVe3W18,110.0,120.0,['Fireworks']
Hh1_Q_eAHs8,21.0,31.0,['Fireworks']
HhOJkjBkzzg,90.0,100.0,['Doorbell']
HhQ41vxrZmE,30.0,40.0,['Bark']
HhQQRnkARUw,500.0,510.0,['Shout']
HhSO9jaRTG8,30.0,40.0,['Cheering']
HhTDVGp5e3c,40.0,50.0,['Burping_and_eructation']
HhwbgeftMSk,70.0,80.0,['Fireworks']
Hi31j1aRh3Y,10.0,20.0,['Burping_and_eructation']
HiXeN7Nj8vg,20.0,30.0,['Burping_and_eructation']
Hia66F1xVCQ,7.0,17.0,['Fireworks']
HiciVxia57A,10.0,20.0,['Bark']
Hid0E4IhUCs,240.0,250.0,['Church_bell']
HjDG5iuSFJ0,60.0,70.0,['Scratching_(performance technique)']
HjcoNkqKu3E,10.0,20.0,['Shout']
Hk-6RY8nGvk,30.0,40.0,['Meow']
HkW5iM9Kwvw,40.0,50.0,['Bark']
HkmQ-EPACQc,1.0,11.0,['Meow']
HkyIJ52qIRU,20.0,30.0,['Cough']
HlJ5ujh4BEE,110.0,120.0,['Burping_and_eructation']
HldYZadQTXc,20.0,30.0,['Cheering']
HlinIh_mbz8,0.0,5.0,['Burping_and_eructation']
HmVVe8ySBbA,120.0,130.0,['Cheering']
HmZzxIRSrzA,120.0,130.0,['Camera']
Hmrj7L_ZYn8,110.0,120.0,['Fireworks']
Hn2y4tM720I,310.0,320.0,['Cheering']
HnGRDfEz3H4,30.0,40.0,['Cheering']
HnGxlJGHZkQ,20.0,30.0,['Fireworks']
HnZLECxCpKw,500.0,510.0,['Scratching_(performance technique)']
HnhWywpounI,40.0,50.0,['Scratching_(performance technique)']
Hno8ulKvoz8,140.0,150.0,['Shout']
HoBWL3qAnGU,350.0,360.0,['Doorbell']
HoGuixeCI7E,110.0,120.0,['Scratching_(performance technique)']
HoaP9CdbvD4,80.0,90.0,['Cheering']
Hod92H-nW-M,15.0,25.0,['Meow']
HowfaQuSOoQ,30.0,40.0,['Meow']
HpUcoI5TXfE,80.0,90.0,['Doorbell']
Hp_uadxXh4g,310.0,320.0,['Bark']
Hpf_kmSW-pc,200.0,210.0,['Church_bell']
HqIa5bSg4Yw,410.0,420.0,['Fireworks']
Hqi6Wt0nuUc,0.0,9.0,['Fireworks']
Hr_5lRHO-5k,10.0,20.0,['Bark']
Hra0GX_WBlQ,460.0,470.0,['Cheering']
Hrl1UhQIEAs,30.0,40.0,['Meow']
HrykyKtjLM0,240.0,250.0,['Bark']
Hs7fnFd5tag,160.0,170.0,['Cheering']
HsssV4KdITk,0.0,6.0,['Meow']
HsuGxP27B_g,30.0,40.0,['Cheering']
HswZ7BhOysc,20.0,30.0,['Fireworks']
Ht0eiaWhATE,25.0,35.0,['Meow']
HtT13EI1_tA,40.0,50.0,['Church_bell']
Ht_3aP1a408,50.0,60.0,['Cheering']
HtdYwnS791U,160.0,170.0,['Cough']
HtepxCbGyCQ,360.0,370.0,['Bark']
Htn_jYoaDL8,200.0,210.0,['Cheering']
Hu18136at0Y,30.0,40.0,['Cheering']
Hu2ZxDY54LQ,30.0,40.0,['Cheering']
HuAVDUwUvbA,50.0,60.0,['Church_bell']
HuEmTHZHDOQ,30.0,40.0,['Burping_and_eructation']
HuRC4OirsOo,110.0,120.0,['Bark']
HuXi5qGwxmY,30.0,40.0,['Church_bell']
Hx3KobB19_Q,30.0,40.0,['Fireworks']
HxPdX8caIaM,10.0,20.0,['Cheering']
Hxbfhalcxys,70.0,80.0,['Scratching_(performance technique)']
Hxbk1d41jFE,30.0,40.0,['Cheering']
Hxz5yO3Td-E,10.0,20.0,['Bark']
HxzWq1FguIM,450.0,460.0,['Cheering']
HyCuHbI6bZ8,130.0,140.0,['Scratching_(performance technique)']
HyQ3xt8LU2Y,23.0,33.0,['Meow']
Hyg_VFK9GQY,40.0,50.0,['Cheering']
HzCkNtnL0B0,1.0,11.0,['Meow']
HzMPPGQx8Vw,70.0,80.0,['Fireworks']
HzOhmPTFOJw,0.0,10.0,['Shout']
HzVGh0xbPXI,0.0,10.0,['Bark']
HzqcVPPFYmM,170.0,180.0,['Scratching_(performance technique)']
I-1qF2Aa-uQ,10.0,20.0,['Bark']
I-YvGKzHBG8,30.0,40.0,['Burping_and_eructation']
I-ZTv2iR6T8,150.0,160.0,['Shout']
I-dp2wWXubQ,260.0,270.0,['Cheering']
I-uouJ_Zsv4,0.0,10.0,['Doorbell']
I05CLIfW-Gc,30.0,40.0,['Bark']
I0GjYjd0oY0,220.0,230.0,['Shatter']
I0PICtU-Kyk,0.0,10.0,['Bark']
I0d1tFwGuBs,300.0,310.0,['Scratching_(performance technique)']
I0k7HlCS7gM,220.0,230.0,['Fireworks']
I11IeLcjPuM,190.0,200.0,['Shout']
I1nivko6Zu8,10.0,20.0,['Bark']
I1oJadJnbzc,500.0,510.0,['Cheering']
I1qx6zTs310,40.0,50.0,['Bark']
I28e1cJzADQ,30.0,40.0,['Bark']
I2L25T373sE,360.0,370.0,['Bark']
I2PMVC-clSI,0.0,10.0,['Cheering']
I2WWGJHMZTA,80.0,90.0,['Fireworks']
I2wQNo9rFHA,310.0,320.0,['Cheering']
I3Bw-OMBnv8,60.0,70.0,['Church_bell']
I3IGk5z-tM8,60.0,70.0,['Scratching_(performance technique)']
I3Znn2-6MIY,60.0,70.0,['Fireworks']
I3kPmcHvMrg,30.0,40.0,"['Doorbell', 'Bark']"
I4PlKRQNShI,20.0,30.0,['Fireworks']
I4jRr42MmFw,10.0,20.0,['Bark']
I53p-EyWlwA,30.0,40.0,['Bark']
I6Drk3QmQn8,60.0,70.0,['Bark']
I6SAXFjQoFg,180.0,190.0,['Scratching_(performance technique)']
I6bdW4uBYIk,0.0,10.0,['Cheering']
I6g-XTQ3wR0,150.0,160.0,['Burping_and_eructation']
I6hsH74p468,0.0,10.0,['Cheering']
I6ra3cdOUWY,180.0,190.0,['Cheering']
I7QgO2FTdGs,80.0,90.0,['Bark']
I7RHNB1rvYE,120.0,130.0,['Shout']
I7Uv7Pp7WWE,40.0,50.0,['Scratching_(performance technique)']
I7_qtSRH8Rs,30.0,40.0,['Scratching_(performance technique)']
I7cGVthvg14,0.0,10.0,['Scratching_(performance technique)']
I7qQOSnnxCs,320.0,330.0,['Cheering']
I7ulPYRZUwk,30.0,40.0,['Burping_and_eructation']
I7x3yJ1Ms7I,0.0,10.0,['Church_bell']
I7xBy9029MU,30.0,40.0,['Fireworks']
I7zgwA9BOrI,10.0,20.0,['Bark']
I89oTOuj1Ew,10.0,20.0,['Bark']
I8Ue1CiX4u4,0.0,10.0,['Cheering']
I8cfbFn1brs,20.0,30.0,['Cheering']
I8q1M4pl0mY,50.0,60.0,['Cough']
I8srWtsyd3E,40.0,50.0,['Shout']
I8vT4uKmpWM,30.0,40.0,['Meow']
I8zhB7QYHK8,20.0,30.0,['Fireworks']
I9DM2EBBuQ4,30.0,40.0,['Meow']
I9HQwvkmyM8,20.0,30.0,['Bark']
I9YdSrs64LM,90.0,100.0,['Shout']
IA6cgt_dp10,40.0,50.0,['Shout']
IA97PIs_MEI,0.0,10.0,['Scratching_(performance technique)']
IASpcxeBWeY,70.0,80.0,['Bark']
IAUOYg9aPUM,160.0,170.0,['Cough']
IApsDLIK9iQ,0.0,10.0,['Bark']
IAwJxsL2w3M,30.0,40.0,['Cheering']
IAznBZOH93c,130.0,140.0,['Fireworks']
IB-hxRpj2ig,460.0,470.0,['Scratching_(performance technique)']
IB6xszBDzV8,30.0,40.0,['Fireworks']
IBMUzSgWPzY,0.0,10.0,['Cheering']
IBcyqQ_MI4Y,40.0,50.0,['Cough']
ICcTfrj8YNs,0.0,10.0,['Fireworks']
ICftYAIuJAg,40.0,50.0,['Shout']
IDGj7JyTS2w,10.0,20.0,['Bark']
IDrS33tGhJo,140.0,150.0,['Doorbell']
IDsOdjK1vp0,30.0,40.0,['Bark']
IE-HDyScjrs,30.0,40.0,['Cheering']
IE3pLX59oeg,90.0,100.0,['Scratching_(performance technique)']
IE6M6eeyXLk,30.0,40.0,['Cheering']
IE_6K-ZfI64,10.0,20.0,['Cough']
IEkY2ypFr1s,100.0,110.0,['Scratching_(performance technique)']
IFAAUDRA0Uw,0.0,10.0,['Burping_and_eructation']
IFFmwvdSCDk,10.0,20.0,['Church_bell']
IFNpP8G5K8E,20.0,30.0,['Burping_and_eructation']
IFOSPQtT0RM,280.0,290.0,['Cheering']
IFPMau7y-pc,30.0,40.0,['Fireworks']
IG5iOt7Vum8,80.0,90.0,['Cheering']
IGRQ57WD7Pg,100.0,110.0,['Bark']
IGaYfRj5dJQ,460.0,470.0,['Cheering']
IGcRait3dl4,90.0,100.0,['Cheering']
IHlS_bwSNx8,210.0,220.0,['Fireworks']
IHtxlS_Tni4,20.0,30.0,['Shout']
II6S-OQxxKw,10.0,20.0,['Cheering']
IIHdc1bMByo,30.0,40.0,['Cheering']
IILTjPPeKl8,190.0,200.0,['Camera']
IIR2JHBoSLM,250.0,260.0,['Church_bell']
IIWE3piniI8,180.0,190.0,['Shout']
IIWpZBb5mwE,300.0,310.0,['Bark']
IIftmeDq66A,30.0,40.0,['Cheering']
IIm7Rd2kGQQ,50.0,60.0,['Scratching_(performance technique)']
IIpGeLlMfj4,14.0,24.0,['Meow']
IJ4TMU2tKnM,14.0,24.0,['Cheering']
IJ6pm5Kns8A,170.0,180.0,['Burping_and_eructation']
IJ922Up9ujk,0.0,10.0,['Scratching_(performance technique)']
IJFRLHi0PRw,440.0,450.0,['Fireworks']
IJOJPj10cgs,80.0,90.0,['Bark']
IJVqJ-2fZ3I,0.0,10.0,['Scratching_(performance technique)']
IJYt5jMdqj4,10.0,20.0,['Cheering']
IJsTAdWRHQs,20.0,30.0,['Fireworks']
IJwUprAgD3Y,220.0,230.0,['Scratching_(performance technique)']
IKCDpKO0Zxg,130.0,140.0,['Shout']
IKabFXm5c_g,14.0,24.0,['Meow']
IKxTq84PvY4,7.0,17.0,['Fireworks']
ILDIM60VB_Y,30.0,40.0,['Cheering']
ILYfegayIsQ,260.0,270.0,['Bark']
IMJXOHHOGzw,270.0,280.0,['Cheering']
IMKIBJD-JSM,10.0,20.0,['Scratching_(performance technique)']
IMNcA386wWo,40.0,50.0,['Bark']
IM_WQYjpGtk,150.0,160.0,['Scratching_(performance technique)']
INDUHF8xqjM,120.0,130.0,['Fireworks']
IN_NwMYjpYI,30.0,40.0,['Cheering']
INqyFTv-ZRU,10.0,20.0,['Bark']
INySxnVXp30,78.0,88.0,['Cheering']
IP40IYd9y3s,0.0,8.0,['Fireworks']
IPAPtsik2uU,0.0,10.0,['Cheering']
IPL838cX_FI,0.0,10.0,['Cheering']
IPO7jK25p40,110.0,120.0,['Fireworks']
IPOU1KLDqjY,20.0,30.0,['Scratching_(performance technique)']
IPWRvzh918o,0.0,10.0,['Shatter']
IP_p4KbEn-s,300.0,310.0,['Cheering']
IPhu-6QWums,50.0,60.0,['Church_bell']
IPo-5RjFRbQ,150.0,160.0,['Fireworks']
IPrxEldt7d8,390.0,400.0,['Cheering']
IPwXvCDSvFE,100.0,110.0,['Scratching_(performance technique)']
IQKiqh1VqUc,20.0,30.0,['Church_bell']
IRLzS_OBOz8,70.0,80.0,['Shout']
IRydSuOmddE,80.0,90.0,['Cheering']
IS2MFiJwY1c,100.0,110.0,['Scratching_(performance technique)']
IS5ipLlAf20,300.0,310.0,['Scratching_(performance technique)']
IS8WdhpgInY,60.0,70.0,['Cheering']
ISL61kt6ljY,100.0,110.0,['Scratching_(performance technique)']
